song,link,album,year,artist
I'm Getting Ready,../lyrics/michael-kiwanuka/imgettingready.html,I'm Getting Ready,2011,MICHAEL KIWANUKA
I Need You By My Side,../lyrics/michael-kiwanuka/ineedyoubymyside.html,I'm Getting Ready,2011,MICHAEL KIWANUKA
Any Day Will Do Fine,../lyrics/michael-kiwanuka/anydaywilldofine.html,I'm Getting Ready,2011,MICHAEL KIWANUKA
,,I'm Getting Ready,2011,MICHAEL KIWANUKA
Tell Me A Tale,../lyrics/michael-kiwanuka/tellmeatale.html,Tell Me A Tale (Isle Of Wight Sessions),2011,MICHAEL KIWANUKA
Worry Walks Beside Me,../lyrics/michael-kiwanuka/worrywalksbesideme.html,Tell Me A Tale (Isle Of Wight Sessions),2011,MICHAEL KIWANUKA
,,Tell Me A Tale (Isle Of Wight Sessions),2011,MICHAEL KIWANUKA
Tell Me A Tale,../lyrics/michael-kiwanuka/tellmeatale.html,Home Again,2012,MICHAEL KIWANUKA
I'm Getting Ready,../lyrics/michael-kiwanuka/imgettingready.html,Home Again,2012,MICHAEL KIWANUKA
I'll Get Along,../lyrics/michael-kiwanuka/illgetalong.html,Home Again,2012,MICHAEL KIWANUKA
Rest,../lyrics/michael-kiwanuka/rest.html,Home Again,2012,MICHAEL KIWANUKA
Home Again,../lyrics/michael-kiwanuka/homeagain.html,Home Again,2012,MICHAEL KIWANUKA
Bones,../lyrics/michael-kiwanuka/bones.html,Home Again,2012,MICHAEL KIWANUKA
Always Waiting,../lyrics/michael-kiwanuka/alwayswaiting.html,Home Again,2012,MICHAEL KIWANUKA
I Won't Lie,../lyrics/michael-kiwanuka/iwontlie.html,Home Again,2012,MICHAEL KIWANUKA
Any Day Will Do Fine,../lyrics/michael-kiwanuka/anydaywilldofine.html,Home Again,2012,MICHAEL KIWANUKA
Worry Walks Beside Me,../lyrics/michael-kiwanuka/worrywalksbesideme.html,Home Again,2012,MICHAEL KIWANUKA
Lasan,../lyrics/michael-kiwanuka/lasan.html,Home Again,2012,MICHAEL KIWANUKA
They Say I'm Doing Just Fine,../lyrics/michael-kiwanuka/theysayimdoingjustfine.html,Home Again,2012,MICHAEL KIWANUKA
Now I'm Seeing,../lyrics/michael-kiwanuka/nowimseeing.html,Home Again,2012,MICHAEL KIWANUKA
Ode To You,../lyrics/michael-kiwanuka/odetoyou.html,Home Again,2012,MICHAEL KIWANUKA
,,Home Again,2012,MICHAEL KIWANUKA
Cold Little Heart,../lyrics/michael-kiwanuka/coldlittleheart.html,Love & Hate,2016,MICHAEL KIWANUKA
Black Man In A White World,../lyrics/michael-kiwanuka/blackmaninawhiteworld.html,Love & Hate,2016,MICHAEL KIWANUKA
Falling,../lyrics/michael-kiwanuka/falling.html,Love & Hate,2016,MICHAEL KIWANUKA
Place I Belong,../lyrics/michael-kiwanuka/placeibelong.html,Love & Hate,2016,MICHAEL KIWANUKA
Love & Hate,../lyrics/michael-kiwanuka/lovehate.html,Love & Hate,2016,MICHAEL KIWANUKA
One More Night,../lyrics/michael-kiwanuka/onemorenight.html,Love & Hate,2016,MICHAEL KIWANUKA
I'll Never Love,../lyrics/michael-kiwanuka/illneverlove.html,Love & Hate,2016,MICHAEL KIWANUKA
Rule The World,../lyrics/michael-kiwanuka/ruletheworld.html,Love & Hate,2016,MICHAEL KIWANUKA
Father's Child,../lyrics/michael-kiwanuka/fatherschild.html,Love & Hate,2016,MICHAEL KIWANUKA
The Final Frame,../lyrics/michael-kiwanuka/thefinalframe.html,Love & Hate,2016,MICHAEL KIWANUKA
Black Man In A White World (Ghetto Gettysburg Address),http://www.azlyrics.com/lyrics/nas/blackmaninawhiteworldghettogettysburgaddress.html,,,MICHAEL KIWANUKA
No More Running,../lyrics/michael-kiwanuka/nomorerunning.html,,,MICHAEL KIWANUKA
Rule The World (I Came From The City),../lyrics/michael-kiwanuka/ruletheworldicamefromthecity.html,,,MICHAEL KIWANUKA
